flowsheet_name,measure_name,freq,known,label
MVT UHDRS - Unified Huntington's Disease Rating Scale,Hallucinations Frequency,3,1,0
Antepartum,Pain Radiating Towards 5,3,1,0
MVT UHDRS - Unified Huntington's Disease Rating Scale,Hallucinations Severity,3,1,0
Sedation,Drainage Description B,3,1,0
Neurovascular Access Assessment,CVC Line Length (cm),3,1,0
MVT UHDRS - Unified Huntington's Disease Rating Scale,Information Source,3,1,0
MVT UHDRS - Unified Huntington's Disease Rating Scale,Irritable Behavior Frequency,3,1,0
tPA 30 Minute Reassessment,LLE Motor Response,3,1,0
tPA 30 Minute Reassessment,L Pupil Size (mm),3,1,0
tPA 30 Minute Reassessment,L Pupil Shape,3,1,0
Nurse Assessment,Body Language,3,1,0
Antepartum,Patient's Stated Pain Goal 5,3,1,0
tPA 30 Minute Reassessment,RUE Sensation,3,1,0
tPA 30 Minute Reassessment,Right Pronator Drift,3,1,0
Movement,Modified CTSIB,3,1,0
Antepartum,Placement Verified ?,3,1,0
SLP Treatment,Wong-Baker FACES Pain Rating 2,3,1,0
SLP Treatment,Clinical Progression 2,3,1,0
tPA 30 Minute Reassessment,L Pupil Reaction,3,1,0
Antepartum,Polyhydramnios,3,1,0
Nurse Assessment,Edema,3,1,0
tPA 30 Minute Reassessment,Sensory,3,1,0
Antepartum,Patient Response During Seizure,3,1,0
NM Flowsheet,Percent Predicted,3,1,0
Sedation,Drainage Description A,3,1,0
Custom Formula Data,CRAIQ-7 Score,3,1,0
Movement,FICSIT,3,1,0
NM Flowsheet,Liters,3,1,0
NRS Hemophilia,Who infuses medication,3,1,0
Mag Sulfate,Weight Method,3,1,0
tPA 30 Minute Reassessment,LLE Sensation,3,1,0
tPA 30 Minute Reassessment,Limb ataxia,3,1,0
Score Rows,I. Anxious/depressed,3,1,0
MVT UHDRS - Unified Huntington's Disease Rating Scale,Stroop Interference Test - Interference (number correct),3,1,0
Continuous Glucose Monitoring,Glucose,3,1,0
Neurovascular Access Assessment,Line Tip Location ,3,1,0
Newborn,Left Breast (minutes),3,1,0
ADLs,Tub/Shower transfer,3,1,0
Continuous Glucose Monitoring,Blood Glucose,3,1,0
Mag Sulfate,Weight,3,1,0
MVT UHDRS - Unified Huntington's Disease Rating Scale,Preservative/Obsessional Thinking Frequency,3,1,0
MVT UHDRS - Unified Huntington's Disease Rating Scale,Stroop Interference Test - Color Naming (number correct),3,1,0
NRS Hemophilia,How many doses do you have left at home?,3,1,0
tPA 30 Minute Reassessment,LLE Motor Strength,3,1,0
NRS Hemophilia,How many bleeds since last visit,3,1,0
Newborn,Clinical Goals for the Shift,3,1,0
NRS Hemophilia,Homecare provider that patient uses,3,1,0
MVT UHDRS - Unified Huntington's Disease Rating Scale,Self Esteem Severity,3,1,0
MVT UHDRS - Unified Huntington's Disease Rating Scale,Self Esteem Frequency,3,1,0
MVT UHDRS - Unified Huntington's Disease Rating Scale,Preservative/Obsessional Thinking Severity,3,1,0
Antepartum,Pain Radiating Towards 4,3,1,0
SLP Treatment,Divergent Thinking,3,1,0
Custom Formula Data,Left Extensor Hallucis Longus Site A Vol,3,1,0
tPA 30 Minute Reassessment,Facial Palsy,3,1,0
tPA 30 Minute Reassessment,RUE Motor Strength,3,1,0
MVT INJ TONGUE,Dilution,3,1,0
MVT UHDRS - Unified Huntington's Disease Rating Scale,Anxiety Frequency,3,1,0
Custom Formula Data,Bolus Calculated Dose (Units) ,3,1,0
NICU Daily Cares/Safety,Shift Report Given To,3,1,0
MVT UHDRS - Unified Huntington's Disease Rating Scale,Anxiety Severity,3,1,0
MVT UHDRS - Unified Huntington's Disease Rating Scale,Apathy Frequency,3,1,0
CONTRAST QUESTIONNAIRE,Dressing Status,3,1,0
Custom Formula Data,Left Biceps Brachii Site D Vol,3,1,0
NICU Daily Cares/Safety,Shift Review Complete,3,1,0
MVT UHDRS - Unified Huntington's Disease Rating Scale,Apathy Severity,3,1,0
Neuro - Upper,Moving two point discrimination,3,1,0
ADLs/IADLs,Oral motor/eating comments,3,1,0
CONTRAST QUESTIONNAIRE,Orientation,3,1,0
tPA 30 Minute Reassessment,LUE Motor Strength,3,1,0
Encounter Vitals,Implantable Port Location,3,1,0
Behavior Health - Patient Observation Sheet,Observation Interval ,3,1,0
tPA 30 Minute Reassessment,Behavior,3,1,0
tPA 30 Minute Reassessment,R Pupil Size (mm),3,1,0
SLP Treatment,Pain Descriptors 2,3,1,0
MVT INJ TONGUE,EMG,3,1,0
Newborn Hearing Screen,Reason hearing screen not attempted,3,1,0
Neuro Checks,Deviation,3,1,0
SLP Treatment,Pain Frequency 2,3,1,0
SLP Treatment,Pain Onset 2,3,1,0
Menstrual Tracking,Menstrual Flow,3,1,0
Custom Formula Data,Left Brachilais Site A Vol,3,1,0
MVT UHDRS - Unified Huntington's Disease Rating Scale,Behavioral Assessment Total Score,3,1,0
Menstrual Tracking,Period Pattern,3,1,0
Custom Formula Data,"Fall risk score:   (1-2 low risk), (3-4 moderate risk), (5 or more high risk)",3,1,0
Sedation,Adhesive Closure Strips,3,1,0
Memory,     VPA II Recognition,3,1,0
tPA 30 Minute Reassessment,Orientation ,3,1,0
Custom Formula Data,Left Lumbricales I Total Unit,3,1,0
tPA 30 Minute Reassessment,R Pupil Reaction,3,1,0
Neo/Peds Ventilator Doc,Pt on PUD Prophylaxis,3,1,0
tPA 30 Minute Reassessment,When instructed to perform tasks ,3,1,0
Current Functional Status,Level of Assistance 3,3,1,0
Neurovascular Access Assessment,Skin Intact,3,1,0
Antepartum,Post Void Cath Residual (mL),3,1,0
Memory,     Delayed Memory Index,3,1,0
NICU Daily Cares/Safety,Nursing Rounds,3,1,0
Custom Formula Data,Left Levator Labi Superioris Alaeque Nasi Total Unit,3,1,0
NICU Daily Cares/Safety,Leads/Probes,3,1,0
Neuro - Lower,Pin prick,3,1,0
Memory,     Immediate Memory Index,3,1,0
tPA 30 Minute Reassessment,Vision,3,1,0
Custom Formula Data,Left Levator Labi Superioris Alaeque Nasi Site A Vol,3,1,0
Neurovascular Access Assessment,Prior to Admission - Date Placed,3,1,0
Custom Formula Data,Lap Holders Blood Loss (mL),3,1,0
Custom Formula Data,Left Latissimus Dorsi Total Unit,3,1,0
ADLs/IADLs,Rest,3,1,0
tPA 30 Minute Reassessment,Language,3,1,0
NICU Daily Cares/Safety,Air Temp,3,1,0
Custom Formula Data,Left Iliopsoas Total Unit,3,1,0
tPA 30 Minute Reassessment,R Pupil Shape,3,1,0
Custom Formula Data,Blue Chux Bed Pads Dry Weight (g),3,1,0
tPA 30 Minute Reassessment,LUE Sensation,3,1,0
Encounter Vitals,Adult Vent Mode,3,1,0
Memory,     Total Memory Index,3,1,0
Custom Formula Data,Left Abductor Pollicis Brevis Total Unit,3,1,0
Screenings,Secured per hospital policy while patient discussion pending,3,1,0
MVT Exam Mental,Judgment Comment,3,1,0
tPA 30 Minute Reassessment,Level of Consciousness,3,1,0
Newborn,Blood Specimen Collection Method,3,1,0
MVT INJ TONGUE,Medication,3,1,0
Current Therapy,Dextrose Most Used,3,1,0
Neuro Checks,Skin Check Done in Collaboration with EEG Tech,3,1,0
Custom Formula Data,Left Digastricus Anterior Belly   Site B Vol,3,1,0
Encounter Vitals,LDA Type,3,1,0
Modified Barium Swallow,Esophageal Stage,3,1,0
MVT Exam Cranial Nerves Page 2,Traps Size Left,3,1,0
Custom Formula Data,Left Erector Spinae Muscles Site B Vol,3,1,0
Covenant Place Screening,Caregiver Stress,3,1,0
MVT Exam Cranial Nerves Page 2,SCM Strength Left,3,1,0
MVT UHDRS - Unified Huntington's Disease Rating Scale,Disruptive or Aggressive Behavior Severity,3,1,0
MVT Exam Cranial Nerves Page 2,SCM Strength Both,3,1,0
Neurological,Reflexes,3,1,0
Maternal Vitals,Pain Radiating Towards 2,3,1,0
CONTRAST QUESTIONNAIRE,Line Status Single(Retired USE IV Line Status Single),3,1,0
tPA 30 Minute Reassessment,Left Pronator Drift,3,1,0
Current Therapy,Fill Volume (mL),3,1,0
tPA 30 Minute Reassessment,RLE Sensation,3,1,0
tPA 30 Minute Reassessment,RUE Motor Response,3,1,0
NICU Vitals,Richmond Agitation Sedation Scale (RASS),3,1,0
tPA 30 Minute Reassessment,LUE Motor Response,3,1,0
tPA 30 Minute Reassessment,Gaze,3,1,0
Neurological/HEENT,Extinction/Inattention,3,1,0
MVT INJ TONGUE,Medication Amount ,3,1,0
MVT Infinity Programming Right Side,Right Lead 2ABC Side Effect (mA),3,1,0
MVT Exam Cranial Nerves Page 2,SCM Size Right,3,1,0
Encounter Vitals,"Vt (Set, mL)",3,1,0
NICU Vitals,Richmond Agitation Sedation Scale (RASS) Goal,3,1,0
MVT UHDRS - Unified Huntington's Disease Rating Scale,Disruptive or Aggressive Behavior Frequency,3,1,0
SLP Treatment,Patient's Stated Pain Goal 2,3,1,0
Modified Barium Swallow,Cookie,3,1,0
MVT UHDRS - Unified Huntington's Disease Rating Scale,Verbal Fluency Test (raw score),3,1,0
MVT UHDRS - Unified Huntington's Disease Rating Scale,Cognitive Assesmemt Score,3,1,0
MVT UHDRS - Unified Huntington's Disease Rating Scale,Compulsive Behavior Frequency,3,1,0
Mobility/Balance,Type of orthosis,3,1,0
Coordination,Heel to shin,3,1,0
NB Procedure,Procedure Time,3,1,0
NB Procedure,Procedure Date,3,1,0
MVT UHDRS - Unified Huntington's Disease Rating Scale,Compulsive Behavior Severity,3,1,0
Nebulizer,Peak Expected Flow Rate,3,1,0
MVT UHDRS - Unified Huntington's Disease Rating Scale,Delusions Frequency,3,1,0
NB Procedure,Procedure,3,1,0
NICU Daily Cares/Safety,Skin Temp Probe Reading,3,1,0
NB Procedure,Position,3,1,0
NB Procedure,Name of Person Notified,3,1,0
Cricopharyngeal Phase,Thin Cup,3,1,0
MVT UHDRS - Unified Huntington's Disease Rating Scale,Delusions Severity,3,1,0
Mag Sulfate,Height,3,1,0
Non Sedation Pre and Post Verification,FiO2,3,1,0
MVT Exam Cranial Nerves Page 2,Traps Strength Left,3,1,0
Custom Formula Data,Left Deltoid Site C Vol,3,1,0
MVT UHDRS - Unified Huntington's Disease Rating Scale,Depressed Mood Frequency,3,1,0
Mag Sulfate,Height Method,3,1,0
MVT UHDRS - Unified Huntington's Disease Rating Scale,Depressed Mood Severity,3,1,0
tPA 30 Minute Reassessment,RLE Motor Response,3,1,0
Custom Formula Data,Left Deltoid Spot aa Vol,3,1,0
tPA 30 Minute Reassessment,RLE Motor Strength,3,1,0
Non-Sedation #1,Indications for Secretin-Stimulation Test,3,1,0
Custom Formula Data,Left Depressor Anguli Oris Site A Vol,3,1,0
tPA 30 Minute Reassessment,Speech,3,1,0
Food Skin Test,Location,3,1,0
MVT Exam Cranial Nerves Page 1,V2 Right: Pinprick,3,1,0
ICU Procedure and Post Procedure Recovery,R Pupil Size (mm),3,1,0
ICU Vitals & Intake/Output,Extremity Circumference,3,1,0
VNS Settings,Day/Night Comments ,3,1,0
ICU Vitals & Intake/Output,Continuous Rate (mcg/hr),3,1,0
Beta Lactam Skin Test,Observation,3,1,0
ICU Vital Signs,Volume,3,1,0
Diabetes Database,Monofilament exam today ?,3,1,0
Venom Testing,Time Antigens Placed,3,1,0
Diabetes Database,Sliding scale snack + units,3,1,0
Diabetes Database,Sliding scale snack above,3,1,0
Diabetes Database,Sliding scale snack mg/dl,3,1,0
Diabetes Database,Sliding scale snack units,3,1,0
ACO Remote Monitoring Assessment,Do you follow a specific diet for your diabetes?,3,1,0
Assessment,LUE reflex,3,1,0
Diabetes Education Assessment/Recommendations,Pump Support Person Available if Patient Not Alert/Oriented X4,3,1,0
Diabetes Education Documentation,Breakfast Grams,3,1,0
Diabetes Education Documentation,Dinner Grams,3,1,0
Assessment,Nasal Packing Quantity,3,1,0
Diabetes Education Documentation,Identify How Different Foods Affect Blood Glucose,3,1,0
ICU Procedure and Post Procedure Recovery,Speech,3,1,0
ICU Procedure and Post Procedure Recovery,Right Pronator Drift,3,1,0
ICU Procedure and Post Procedure Recovery,RUE Sensation,3,1,0
ICU Procedure and Post Procedure Recovery,RUE Motor Strength,3,1,0
ICU Procedure and Post Procedure Recovery,RUE Motor Response,3,1,0
ICU Procedure and Post Procedure Recovery,RLE Sensation,3,1,0
ICU Procedure and Post Procedure Recovery,RLE Motor Strength,3,1,0
VITALS/NPO STATUS,Response to Interventions,3,1,0
VITALS/NPO STATUS,Patient's Stated Pain Goal,3,1,0
Assessment,CGM Model:,3,1,0
IP/OP Chemo/Bio Flowsheet,Blood Glucose Meter (mg/dL),3,1,0
IP/OP Chemo/Bio Flowsheet,Removal Catheter Length (cm),3,1,0
IP/OP Chemo/Bio Flowsheet,Pressure Ulcer Status,3,1,0
IP/OP Chemo/Bio Flowsheet,Present on Transfer to Nursing Division,3,1,0
ADIME,Exercise Education Materials,3,1,0
IP/OP Chemo/Bio Flowsheet,O2 Flow Rate #2 (LPM),3,1,0
Device,Device/Language/Software/Access,3,1,0
IP/OP Chemo/Bio Flowsheet,Ectopy Frequency,3,1,0
IP/OP Chemo/Bio Flowsheet,Ectopy,3,1,0
IP/OP Chemo/Bio Flowsheet,Dressing/Intervention,3,1,0
IP/OP Chemo/Bio Flowsheet,Description,3,1,0
ACO Remote Monitoring Assessment,What was your lowest reading?,3,1,0
Device,Speech comments,3,1,0
VITALS/NPO STATUS,Pain Interventions,3,1,0
ACO Remote Monitoring Assessment,How often do you check your blood sugars?,3,1,0
ACO Remote Monitoring Assessment,How many times has your blood sugar been under 70 in the past week? ,3,1,0
ACO Remote Monitoring Assessment,How long has the worsening SOB been present?,3,1,0
ICU Vitals & Intake/Output,Size (Fr.) A,3,1,0
Assessment,All Low Fall Interventions Applied,3,1,0
Assessment,All Moderate Fall Interventions Applied,3,1,0
Assessment,All Moderate Fall Risk Interventions EXCEPT:,3,1,0
Assessment,Baby Laps Quantity,3,1,0
ICU Vitals & Intake/Output,Number of Sutures Removed A,3,1,0
ICU Vitals & Intake/Output,Needle Size - Arterial,3,1,0
VITALS/NPO STATUS,Pain Frequency,3,1,0
ICU Procedure and Post Procedure Recovery,RLE Motor Response,3,1,0
ICU Procedure and Post Procedure Recovery,R Pupil Reaction,3,1,0
Fetal Testing,Fluid Volume,3,1,0
ICU Procedure and Post Procedure Recovery,Pain Orientation 2,3,1,0
Hyperbaric Treatment,Additional air break stop time,3,1,0
Hyperbaric Treatment,Additional air break start time,3,1,0
Behavioral Health Shift Assessment,Scratch(es) Location,3,1,0
Behavioral Health Shift Assessment,ST Segment,3,1,0
Hospice Assessment,"Total Score *If Total Score is 5 or more, complete the Columbia Suicide Screening.*",3,1,0
Hospice Assessment,Response to Interventions 2,3,1,0
Dialysis Vaccination Screening,Influenza Vaccination Date,3,1,0
Dialysis Vaccination Screening,Influenza Vaccination Site,3,1,0
Dialysis Vaccination Screening,Influenza Vaccine Received,3,1,0
Ventilator Settings,Heater Temperature (set),3,1,0
Ventilator Settings,Humidification,3,1,0
Ventilator Settings,Trigger Sensitivity Flow (L/min),3,1,0
Ventilator Settings,Vent Type,3,1,0
Hospice Assessment,Pain Type 3,3,1,0
Hospice Assessment,Pain Orientation 3,3,1,0
Hospice Assessment,Pain Onset 3,3,1,0
Hospice Assessment,Pain Location 3,3,1,0
Hospice Assessment,Pain Intervention(s) 3,3,1,0
Hospice Assessment,Pain Frequency 3,3,1,0
Hospice Assessment,Pain Descriptors 3,3,1,0
Hospice Assessment,Negative Pressure Wound Therapy Used,3,1,0
Hospice Assessment,N-PAT N-V Score ,3,1,0
Hospice Assessment,N-PAT N-V Position/Guarding ,3,1,0
Hospice Assessment,N-PAT N-V Movement ,3,1,0
Hospice Assessment,N-PAT N-V Facial Cues,3,1,0
Hyperbaric Treatment,Total Oxygen Time Calculation (min),3,1,0
Behavioral Health Shift Assessment,Soft Tissue Location,3,1,0
Behavioral Health Shift Assessment,Speaking Valve,3,1,0
ICU Procedure and Post Procedure Recovery,LLE Motor Strength,3,1,0
ICU Procedure and Post Procedure Recovery,Pain Location 2,3,1,0
Diabetes Education Documentation,State Need for Consistency with Carbohydrate Amounts at Meals/Snacks,3,1,0
ICU Procedure and Post Procedure Recovery,Orientation ,3,1,0
ICU Procedure and Post Procedure Recovery,Neuro Checks Needed,3,1,0
ICU Procedure and Post Procedure Recovery,Level of Consciousness,3,1,0
ICU Procedure and Post Procedure Recovery,Left Pronator Drift,3,1,0
ICU Procedure and Post Procedure Recovery,Language,3,1,0
ICU Procedure and Post Procedure Recovery,LUE Sensation,3,1,0
ICU Procedure and Post Procedure Recovery,LUE Motor Strength,3,1,0
ICU Procedure and Post Procedure Recovery,LUE Motor Response,3,1,0
ICU Procedure and Post Procedure Recovery,LLE Sensation,3,1,0
ICU Procedure and Post Procedure Recovery,LLE Motor Response,3,1,0
Hyperbaric Treatment,Treatment tolerated,3,1,0
ICU Procedure and Post Procedure Recovery,L Pupil Size (mm),3,1,0
ICU Procedure and Post Procedure Recovery,L Pupil Reaction,3,1,0
ICU Procedure and Post Procedure Recovery,Facial Palsy,3,1,0
ICU Procedure and Post Procedure Recovery,Behavior,3,1,0
IADLs,Maintaining a job (interpersonal communication/professional behaviors),3,1,0
IADLs,Active recreation (sports/personal fitness/musical instrument/dance/outings/travel),3,1,0
Behavioral Health Shift Assessment,Status,3,1,0
I/O,Site Assessment,3,1,0
I/O,Gastric Suction,3,1,0
I/O,Formula - Tube (mL),3,1,0
I/O,Estimated Dry Weight,3,1,0
Developmental History,"If yes, please check the developmental or behavioral concerns that your child may have",3,1,0
VA Additional Procedures,Prior to Admission - Date Placed,3,1,0
Diet Experience,Other Weight Loss Attempt Types,3,1,0
IR OP Pre Procedure,List Orthotic Devices Remaining,3,1,0
IV Assessment (WUSM),Medial Lumen Status(Retired use Lumen #3 Status),3,1,0
IV Assessment (WUSM),Lot #,3,1,0
IV Assessment (WUSM),Line Tip Location ,3,1,0
IV Assessment (WUSM),Initial External Length Catheter (cm),3,1,0
Trauma Assessments,Abdomen/Pelvis injury left,3,1,0
IV Assessment (WUSM),Catheter Time Out Checklist Completed,3,1,0
Delivery Information - Mother,Number of Fetuses,3,1,0
IV Assessment (WUSM),Access Type,3,1,0
Arrival Documentation,Port in Place on Admission,3,1,0
Delivery Information - Mother,Obstetrician/Certified Nurse Midwife,3,1,0
IV Assessment (WUSM),(Retired) Dual Lumen Port 1 Date to be Reflushed,3,1,0
Delivery Information - Mother,Placenta Removal,3,1,0
Delivery Information - Mother,Preterm Labor?,3,1,0
Trauma Assessments,Penetrating Wound,3,1,0
Delivery Information - Mother,Rupture Date,3,1,0
Trauma Assessments,Spine/Back left,3,1,0
Trauma Assessments,Warming Devices,3,1,0
IV Assessment,Securement Status,3,1,0
Delivery Summary,Delivery Time,3,1,0
Behavioral Health Shift Assessment,Calculated Wound Size (cm^3),3,1,0
ADIME,Limited access to food,3,1,0
IV Assessment,Device Mode,3,1,0
Treatment PTA,Comfort Measures,3,1,0
Treatment PTA,IV Change Due,3,1,0
IR OP Pre Procedure,What day is the transport expected?,3,1,0
FIM (Decision Tree),"Does the patient require only incidental/minimal contact assistance, and/or help with closures?",3,1,0
Arrival Documentation,NG/OG tube site assessment,3,1,0
IV Assessment (WUSM),Site Interventions,3,1,0
FIM (Decision Tree),"Does the patient require equipment, medications, or extra time to interact appropriately?",3,1,0
Infant/NICU Assessment,RUE Temperature/Moisture,3,1,0
Infant/NICU Assessment,RUE Color,3,1,0
Infant/NICU Assessment,RUE Capillary Refill,3,1,0
Infant/NICU Assessment,RLE Temperature/Moisture,3,1,0
Infant/NICU Assessment,RLE Color,3,1,0
Infant/NICU Assessment,RLE Capillary Refill,3,1,0
Infant/NICU Assessment,Parent/Caregiver Needs Expressed,3,1,0
Infant/NICU Assessment,Parent/Caregiver Communication,3,1,0
FIM (Decision Tree),Does the patient require equipment to void?,3,1,0
Time/COM,Start time 3,3,1,0
Time/COM,Stop time 3,3,1,0
Wound Assessment/Care,Auto Graft,3,1,0
IV Assessment (WUSM),Who Removed,3,1,0
Infant/NICU Assessment,LUE Temperature/Moisture,3,1,0
